wid,year,k,alpha,psi,spell,freq,fid,move,comp
5793,3,0,-0.43072729929545756,-1.335177736118937,2,1,4,True,-0.29345504905984754
5793,4,2,-0.43072729929545756,-0.6045853465832371,3,2,33,True,-0.3744934057244794
5793,5,2,-0.43072729929545756,-0.6045853465832371,3,2,33,False,-1.7857683017153105
5794,1,8,0.967421566101701,0.9084578685373853,1,2,155,False,1.2978000381129333
5794,2,8,0.967421566101701,0.9084578685373853,1,2,155,False,0.3220697977533673
5794,3,3,0.967421566101701,-0.3487556955170447,2,2,59,True,0.11855210433208274
5794,4,3,0.967421566101701,-0.3487556955170447,2,2,59,False,-0.5074307856716505
5794,5,6,0.967421566101701,0.3487556955170447,3,1,107,True,1.348653021938508
5795,1,7,0.43072729929545744,0.6045853465832371,1,1,140,False,-0.041469738170550885
5795,2,5,0.43072729929545744,0.11418529432142824,2,3,98,True,0.48532844223763844
5795,3,5,0.43072729929545744,0.11418529432142824,2,3,98,False,2.4413885442441154
5795,4,5,0.43072729929545744,0.11418529432142824,2,3,98,False,-0.5984714898559211
5795,5,5,0.43072729929545744,0.11418529432142824,3,1,88,True,-0.6558569237966776
5796,1,4,0.43072729929545744,-0.11418529432142838,1,1,67,False,0.2879205943608173
5796,2,3,0.43072729929545744,-0.3487556955170447,2,2,58,True,1.7228906134236253
5796,3,3,0.43072729929545744,-0.3487556955170447,2,2,58,False,-0.7274535550386537
5796,4,5,0.43072729929545744,0.11418529432142824,3,2,93,True,1.9263484068446792
5796,5,5,0.43072729929545744,0.11418529432142824,3,2,93,False,1.8167171319067907
5797,1,5,0.43072729929545744,0.11418529432142824,1,1,88,False,-1.4314846863367423
5797,2,8,0.43072729929545744,0.9084578685373853,2,1,154,True,1.7076043237925285
5797,3,6,0.43072729929545744,0.3487556955170447,3,2,102,True,2.132048914948973
5797,4,6,0.43072729929545744,0.3487556955170447,3,2,102,False,1.936373970159817
5797,5,4,0.43072729929545744,-0.11418529432142838,4,1,70,True,-1.475685514564894
5798,1,5,0.43072729929545744,0.11418529432142824,1,4,99,False,0.9422462611024683
5798,2,5,0.43072729929545744,0.11418529432142824,1,4,99,False,1.0087067107202674
5798,3,5,0.43072729929545744,0.11418529432142824,1,4,99,False,2.0268436719428236
5798,4,5,0.43072729929545744,0.11418529432142824,1,4,99,False,0.5987604353624264
5798,5,4,0.43072729929545744,-0.11418529432142838,2,1,72,True,0.21499466465246372
5799,1,6,-0.43072729929545756,0.3487556955170447,1,2,109,False,1.3546155910656874
5799,2,6,-0.43072729929545756,0.3487556955170447,1,2,109,False,-1.2349380334469788
5799,3,1,-0.43072729929545756,-0.9084578685373851,2,2,21,True,0.7047709714881638
5799,4,1,-0.43072729929545756,-0.9084578685373851,2,2,21,False,-1.9158999130686676
5799,5,5,-0.43072729929545756,0.11418529432142824,3,1,96,True,-1.3517338977724334
5800,1,8,0.967421566101701,0.9084578685373853,1,1,160,False,2.5509973792855125
5800,2,5,0.967421566101701,0.11418529432142824,2,1,88,True,1.176968353584028
5800,3,8,0.967421566101701,0.9084578685373853,3,1,146,True,0.594712383826834
5800,4,6,0.967421566101701,0.3487556955170447,4,2,111,True,1.7198463971575493
5800,5,6,0.967421566101701,0.3487556955170447,4,2,111,False,0.1869050747576244
5801,1,4,0.967421566101701,-0.11418529432142838,1,1,74,False,1.9860208037758131
5801,2,6,0.967421566101701,0.3487556955170447,2,1,120,True,-0.5197337006950109
5801,3,3,0.967421566101701,-0.3487556955170447,3,1,52,True,-0.27338321208525274
5801,4,5,0.967421566101701,0.11418529432142824,4,1,85,True,-0.11568714120196799
5801,5,8,0.967421566101701,0.9084578685373853,5,1,148,True,1.6137835410394135
5802,1,9,0.967421566101701,1.3351777361189363,1,1,179,False,2.9566319339492595
5802,2,9,0.967421566101701,1.3351777361189363,2,1,183,True,0.07038846199566207
5802,3,9,0.967421566101701,1.3351777361189363,3,1,185,True,3.0980533490313302
5802,4,8,0.967421566101701,0.9084578685373853,4,1,154,True,3.14298775324999
5802,5,9,0.967421566101701,1.3351777361189363,5,1,175,True,2.67824794419249
5803,1,3,0.967421566101701,-0.3487556955170447,1,1,48,False,0.8355566362610471
5803,2,4,0.967421566101701,-0.11418529432142838,2,2,75,True,1.5041236165608982
5803,3,4,0.967421566101701,-0.11418529432142838,2,2,75,False,1.160859175162802
5803,4,7,0.967421566101701,0.6045853465832371,3,2,129,True,0.8040653107784548
5803,5,7,0.967421566101701,0.6045853465832371,3,2,129,False,0.7839366277749364
5804,1,0,-0.43072729929545756,-1.335177736118937,1,2,0,False,-2.3176182133745464
5804,2,0,-0.43072729929545756,-1.335177736118937,1,2,0,False,-0.35746724540167985
5804,3,1,-0.43072729929545756,-0.9084578685373851,2,1,13,True,-3.7791389617416513
5804,4,5,-0.43072729929545756,0.11418529432142824,3,2,97,True,0.5028162712877968
5804,5,5,-0.43072729929545756,0.11418529432142824,3,2,97,False,-0.6656249216827761
5805,1,9,0.43072729929545744,1.3351777361189363,1,1,190,False,0.9072278717672116
5805,2,8,0.43072729929545744,0.9084578685373853,2,1,148,True,0.5857109052238152
5805,3,6,0.43072729929545744,0.3487556955170447,3,1,102,True,2.010160898263894
5805,4,4,0.43072729929545744,-0.11418529432142838,4,1,66,True,1.3609899654320026
5805,5,7,0.43072729929545744,0.6045853465832371,5,1,124,True,0.5791298605987398
5806,1,4,-0.43072729929545756,-0.11418529432142838,1,2,80,False,-0.8618352227280741
5806,2,4,-0.43072729929545756,-0.11418529432142838,1,2,80,False,0.10586301805329135
5806,3,2,-0.43072729929545756,-0.6045853465832371,2,3,27,True,-0.10858235830805141
5806,4,2,-0.43072729929545756,-0.6045853465832371,2,3,27,False,-0.3555574643113887
5806,5,2,-0.43072729929545756,-0.6045853465832371,2,3,27,False,-0.6315867101049462
5807,1,5,0.0,0.11418529432142824,1,4,96,False,0.6243820158462067
5807,2,5,0.0,0.11418529432142824,1,4,96,False,0.41368144985636657
5807,3,5,0.0,0.11418529432142824,1,4,96,False,-1.0584654807155545
5807,4,5,0.0,0.11418529432142824,1,4,96,False,-0.06324142136924843
5807,5,0,0.0,-1.335177736118937,2,1,3,True,-0.9571637579788246
5808,1,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,-1.6487936229202647
5808,2,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,-1.000007202940041
5808,3,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,-1.37674320694016
5808,4,2,-0.43072729929545756,-0.6045853465832371,1,4,27,False,-0.5547326461108311
5808,5,0,-0.43072729929545756,-1.335177736118937,2,1,7,True,-2.9670956247826323
5809,1,1,0.0,-0.9084578685373851,1,2,18,False,-1.6180268203804133
5809,2,1,0.0,-0.9084578685373851,1,2,18,False,-1.8543343133931722
5809,3,4,0.0,-0.11418529432142838,2,2,77,True,-0.4030203174848456
5809,4,4,0.0,-0.11418529432142838,2,2,77,False,-1.1355127484890901
5809,5,4,0.0,-0.11418529432142838,3,1,71,True,0.3007415350134968
5810,1,2,0.0,-0.6045853465832371,1,5,32,False,-1.487477311565818
5810,2,2,0.0,-0.6045853465832371,1,5,32,False,-0.5273255706439268
5810,3,2,0.0,-0.6045853465832371,1,5,32,False,-0.8265493277198764
5810,4,2,0.0,-0.6045853465832371,1,5,32,False,-1.515676164571062
5810,5,2,0.0,-0.6045853465832371,1,5,32,False,-0.3799963651732715
5811,1,4,0.43072729929545744,-0.11418529432142838,1,5,71,False,0.7562394477744632
5811,2,4,0.43072729929545744,-0.11418529432142838,1,5,71,False,-0.7191567911850976
5811,3,4,0.43072729929545744,-0.11418529432142838,1,5,71,False,0.3154196477720787
5811,4,4,0.43072729929545744,-0.11418529432142838,1,5,71,False,0.9718128867447428
5811,5,4,0.43072729929545744,-0.11418529432142838,1,5,71,False,1.0977504336468944
5812,1,2,0.967421566101701,-0.6045853465832371,1,1,27,False,1.3303896766638483
5812,2,6,0.967421566101701,0.3487556955170447,2,4,106,True,1.974574160514623
5812,3,6,0.967421566101701,0.3487556955170447,2,4,106,False,1.270138207858343
5812,4,6,0.967421566101701,0.3487556955170447,2,4,106,False,1.3577912465768813
5812,5,6,0.967421566101701,0.3487556955170447,2,4,106,False,2.2737095007127035
5813,1,7,0.967421566101701,0.6045853465832371,1,3,129,False,2.1345818814539608
5813,2,7,0.967421566101701,0.6045853465832371,1,3,129,False,1.167993191658496
5813,3,7,0.967421566101701,0.6045853465832371,1,3,129,False,0.611075816957067
5813,4,5,0.967421566101701,0.11418529432142824,2,2,92,True,0.49505518735994003
5813,5,5,0.967421566101701,0.11418529432142824,2,2,92,False,2.759624121855645
5814,1,8,0.43072729929545744,0.9084578685373853,1,1,162,False,4.324990286213658
5814,2,2,0.43072729929545744,-0.6045853465832371,2,2,29,True,0.25637722694622705
5814,3,2,0.43072729929545744,-0.6045853465832371,2,2,29,False,-0.9249520571091934
5814,4,8,0.43072729929545744,0.9084578685373853,3,2,155,True,2.2579124708380736
5814,5,8,0.43072729929545744,0.9084578685373853,3,2,155,False,0.3717652410215373
5815,1,4,0.43072729929545744,-0.11418529432142838,1,5,77,False,-0.21994026700219993
5815,2,4,0.43072729929545744,-0.11418529432142838,1,5,77,False,-1.4528441331111828
5815,3,4,0.43072729929545744,-0.11418529432142838,1,5,77,False,-0.5951388547375382
5815,4,4,0.43072729929545744,-0.11418529432142838,1,5,77,False,0.13381045116137194
5815,5,4,0.43072729929545744,-0.11418529432142838,1,5,77,False,-1.158017536486087
5816,1,1,-0.43072729929545756,-0.9084578685373851,1,3,23,False,-2.0657493921166714
5816,2,1,-0.43072729929545756,-0.9084578685373851,1,3,23,False,-0.44653619966716196
5816,3,1,-0.43072729929545756,-0.9084578685373851,1,3,23,False,-0.309827611100457
5816,4,1,-0.43072729929545756,-0.9084578685373851,2,2,13,True,-0.5863375471358608
5816,5,1,-0.43072729929545756,-0.9084578685373851,2,2,13,False,-2.603350533098234
5817,1,9,0.0,1.3351777361189363,1,2,188,False,1.6122410013995077
5817,2,9,0.0,1.3351777361189363,1,2,188,False,2.041964602385978
5817,3,8,0.0,0.9084578685373853,2,3,166,True,2.655747511215691
5817,4,8,0.0,0.9084578685373853,2,3,166,False,1.2301782684758487
5817,5,8,0.0,0.9084578685373853,2,3,166,False,0.4697387285264383
5818,1,5,0.967421566101701,0.11418529432142824,1,1,85,False,0.509240838448974
5818,2,7,0.967421566101701,0.6045853465832371,2,1,139,True,1.3787048377450046
5818,3,7,0.967421566101701,0.6045853465832371,3,2,132,True,0.17204355624122547
5818,4,7,0.967421566101701,0.6045853465832371,3,2,132,False,1.9101590232637986
5818,5,8,0.967421566101701,0.9084578685373853,4,1,168,True,1.8484095656740909
5819,1,2,-0.43072729929545756,-0.6045853465832371,1,2,30,False,-0.9033279584624057
5819,2,2,-0.43072729929545756,-0.6045853465832371,1,2,30,False,-1.7823300345319297
5819,3,3,-0.43072729929545756,-0.3487556955170447,2,3,55,True,-0.2841387616351051
5819,4,3,-0.43072729929545756,-0.3487556955170447,2,3,55,False,0.002514652148508656
5819,5,3,-0.43072729929545756,-0.3487556955170447,2,3,55,False,-0.17875402631376425
5820,1,9,0.967421566101701,1.3351777361189363,1,3,186,False,2.056192146255883
5820,2,9,0.967421566101701,1.3351777361189363,1,3,186,False,3.7094880439907363
5820,3,9,0.967421566101701,1.3351777361189363,1,3,186,False,2.9270338697756415
5820,4,5,0.967421566101701,0.11418529432142824,2,1,101,True,1.5080324580286493
5820,5,4,0.967421566101701,-0.11418529432142838,3,1,71,True,-0.24424625240431896
5821,1,0,-0.43072729929545756,-1.335177736118937,1,1,3,False,-1.8408607808549398
5821,2,3,-0.43072729929545756,-0.3487556955170447,2,1,45,True,-1.6439632473141883
5821,3,3,-0.43072729929545756,-0.3487556955170447,3,3,53,True,-1.9798306107666024
5821,4,3,-0.43072729929545756,-0.3487556955170447,3,3,53,False,-1.4226493621375944
5821,5,3,-0.43072729929545756,-0.3487556955170447,3,3,53,False,-0.14175460425749098
5822,1,8,0.0,0.9084578685373853,1,3,156,False,0.6198646839335917
5822,2,8,0.0,0.9084578685373853,1,3,156,False,0.9461214971025714
5822,3,8,0.0,0.9084578685373853,1,3,156,False,0.5520963490737649
5822,4,9,0.0,1.3351777361189363,2,2,193,True,0.8619652568292214
5822,5,9,0.0,1.3351777361189363,2,2,193,False,2.6566441282008295
5823,1,6,0.43072729929545744,0.3487556955170447,1,1,102,False,1.2645799831262128
5823,2,6,0.43072729929545744,0.3487556955170447,2,1,102,False,1.9401729311677907
5823,3,9,0.43072729929545744,1.3351777361189363,3,2,179,True,1.8993836434665425
5823,4,9,0.43072729929545744,1.3351777361189363,3,2,179,False,1.1350759341189653
5823,5,9,0.43072729929545744,1.3351777361189363,4,1,175,True,2.7749199532611923
5824,1,9,0.967421566101701,1.3351777361189363,1,2,188,False,0.9138950816356419
5824,2,9,0.967421566101701,1.3351777361189363,1,2,188,False,1.4000395675976565
5824,3,8,0.967421566101701,0.9084578685373853,2,3,164,True,2.538962885734904
5824,4,8,0.967421566101701,0.9084578685373853,2,3,164,False,2.987896194531638
5824,5,8,0.967421566101701,0.9084578685373853,2,3,164,False,3.106704259224526
5825,1,4,0.43072729929545744,-0.11418529432142838,1,1,67,False,1.1413036017211216
5825,2,3,0.43072729929545744,-0.3487556955170447,2,2,43,True,1.3247404853884235
5825,3,3,0.43072729929545744,-0.3487556955170447,2,2,43,False,-0.4085416008700756
5825,4,8,0.43072729929545744,0.9084578685373853,3,2,148,True,0.7374923383133204
5825,5,8,0.43072729929545744,0.9084578685373853,3,2,148,False,1.372421022586753
5826,1,5,-0.43072729929545756,0.11418529432142824,1,1,85,False,-1.5508061191853584
5826,2,1,-0.43072729929545756,-0.9084578685373851,2,1,25,True,-2.06138094802589
5826,3,2,-0.43072729929545756,-0.6045853465832371,3,3,30,True,-0.06408416408251805
5826,4,2,-0.43072729929545756,-0.6045853465832371,3,3,30,False,-1.98106689258807
5826,5,2,-0.43072729929545756,-0.6045853465832371,3,3,30,False,1.3516740965022698
5827,1,9,0.967421566101701,1.3351777361189363,1,1,171,False,0.6329921421138585
5827,2,3,0.967421566101701,-0.3487556955170447,2,1,52,True,2.466045308725656
5827,3,6,0.967421566101701,0.3487556955170447,3,3,102,True,1.1970560062937092
5827,4,6,0.967421566101701,0.3487556955170447,3,3,102,False,1.3843204749200093
5827,5,6,0.967421566101701,0.3487556955170447,3,3,102,False,0.6134182353520503
5828,1,0,0.43072729929545744,-1.335177736118937,1,2,3,False,-1.2653806385398898
5828,2,0,0.43072729929545744,-1.335177736118937,1,2,3,False,-0.7581929543449664
5828,3,4,0.43072729929545744,-0.11418529432142838,2,1,69,True,2.6314842795238773
5828,4,7,0.43072729929545744,0.6045853465832371,3,1,141,True,1.983445418462179
5828,5,6,0.43072729929545744,0.3487556955170447,4,1,121,True,0.43544329071710125
5829,1,8,-0.43072729929545756,0.9084578685373853,1,1,166,False,-0.21215784746101535
5829,2,9,-0.43072729929545756,1.3351777361189363,2,1,180,True,1.5452954664964889
5829,3,8,-0.43072729929545756,0.9084578685373853,3,1,163,True,0.8307519585597564
5829,4,8,-0.43072729929545756,0.9084578685373853,4,1,166,True,-0.3370856647257066
5829,5,5,-0.43072729929545756,0.11418529432142824,5,1,90,True,-1.4268207029400086
5830,1,8,0.43072729929545744,0.9084578685373853,1,4,150,False,2.9351556787021114
5830,2,8,0.43072729929545744,0.9084578685373853,1,4,150,False,2.3077981091508146
5830,3,8,0.43072729929545744,0.9084578685373853,1,4,150,False,1.4175384834423237
5830,4,8,0.43072729929545744,0.9084578685373853,1,4,150,False,1.551384700006381
5830,5,9,0.43072729929545744,1.3351777361189363,2,1,180,True,2.5267971301489274
5831,1,0,0.0,-1.335177736118937,1,1,2,False,-1.6442675458769906
5831,2,7,0.0,0.6045853465832371,2,1,131,True,1.5862194225933919
5831,3,9,0.0,1.3351777361189363,3,1,170,True,1.218544496510258
5831,4,8,0.0,0.9084578685373853,4,1,168,True,1.5265836807561475
5831,5,7,0.0,0.6045853465832371,5,1,135,True,-0.37592214949966885
5832,1,3,0.43072729929545744,-0.3487556955170447,1,2,55,False,0.6485455592308367
5832,2,3,0.43072729929545744,-0.3487556955170447,1,2,55,False,1.7047248164397844
5832,3,3,0.43072729929545744,-0.3487556955170447,2,1,53,True,-0.4700830293263475
5832,4,7,0.43072729929545744,0.6045853465832371,3,1,142,True,1.2226674070544583
5832,5,3,0.43072729929545744,-0.3487556955170447,4,1,46,True,0.28232406904269586
5833,1,0,-0.43072729929545756,-1.335177736118937,1,2,9,False,-3.125373411946117
5833,2,0,-0.43072729929545756,-1.335177736118937,1,2,9,False,-0.9022928235177226
5833,3,3,-0.43072729929545756,-0.3487556955170447,2,1,49,True,-2.7239042052711753
5833,4,3,-0.43072729929545756,-0.3487556955170447,3,1,49,False,0.7817775256540337
5833,5,1,-0.43072729929545756,-0.9084578685373851,4,1,22,True,-1.150274954688697
5834,1,9,0.967421566101701,1.3351777361189363,1,2,179,False,2.353261033690101
5834,2,9,0.967421566101701,1.3351777361189363,1,2,179,False,2.1441397172567194
5834,3,9,0.967421566101701,1.3351777361189363,2,1,181,True,2.7111246315019515
5834,4,9,0.967421566101701,1.3351777361189363,3,2,189,True,2.1007144319136044
5834,5,9,0.967421566101701,1.3351777361189363,3,2,189,False,2.6323606467518426
5835,1,3,-0.43072729929545756,-0.3487556955170447,1,3,50,False,-0.19540577152056926
5835,2,3,-0.43072729929545756,-0.3487556955170447,1,3,50,False,-0.5606500663347902
5835,3,3,-0.43072729929545756,-0.3487556955170447,1,3,50,False,-2.1602673341570373
5835,4,2,-0.43072729929545756,-0.6045853465832371,2,2,37,True,-2.2261938427528607
5835,5,2,-0.43072729929545756,-0.6045853465832371,2,2,37,False,-0.642387393612136
5836,1,8,0.43072729929545744,0.9084578685373853,1,2,148,False,1.0767592621455273
5836,2,8,0.43072729929545744,0.9084578685373853,1,2,148,False,2.6444664597879033
5836,3,4,0.43072729929545744,-0.11418529432142838,2,2,79,True,1.5032815027834638
5836,4,4,0.43072729929545744,-0.11418529432142838,2,2,79,False,1.2875891217417705
5836,5,4,0.43072729929545744,-0.11418529432142838,3,1,78,True,2.2992648955004054
5837,1,2,-0.43072729929545756,-0.6045853465832371,1,1,31,False,-1.0141489379398638
5837,2,2,-0.43072729929545756,-0.6045853465832371,2,1,41,True,0.06854466667629677
5837,3,3,-0.43072729929545756,-0.3487556955170447,3,2,52,True,-1.4447470608264208
5837,4,3,-0.43072729929545756,-0.3487556955170447,3,2,52,False,-0.7572986887884305
5837,5,5,-0.43072729929545756,0.11418529432142824,4,1,95,True,-0.9609319365984033
5838,1,6,0.0,0.3487556955170447,1,2,109,False,-0.3338289583629362
5838,2,6,0.0,0.3487556955170447,1,2,109,False,0.9274770860354749
5838,3,4,0.0,-0.11418529432142838,2,1,78,True,-0.02071093258034766
5838,4,0,0.0,-1.335177736118937,3,1,6,True,-2.4454552594591625
5838,5,6,0.0,0.3487556955170447,4,1,109,True,-0.6373092270869554
5839,1,3,0.43072729929545744,-0.3487556955170447,1,2,45,False,1.0061255808456053
5839,2,3,0.43072729929545744,-0.3487556955170447,1,2,45,False,-1.3236275148155796
5839,3,7,0.43072729929545744,0.6045853465832371,2,1,134,True,1.4319227531814318
5839,4,1,0.43072729929545744,-0.9084578685373851,3,2,13,True,-1.495948421296033
5839,5,1,0.43072729929545744,-0.9084578685373851,3,2,13,False,-0.5406490429303343
5840,1,6,0.43072729929545744,0.3487556955170447,1,1,116,False,-0.5197463586051889
5840,2,6,0.43072729929545744,0.3487556955170447,2,4,109,True,1.5162326765551368
5840,3,6,0.43072729929545744,0.3487556955170447,2,4,109,False,0.14795468384771904
5840,4,6,0.43072729929545744,0.3487556955170447,2,4,109,False,0.20797980249010395
5840,5,6,0.43072729929545744,0.3487556955170447,2,4,109,False,0.8158904226703588
5841,1,3,0.0,-0.3487556955170447,1,1,51,False,-0.17712452585065783
5841,2,5,0.0,0.11418529432142824,2,1,84,True,0.34290765748509744
5841,3,8,0.0,0.9084578685373853,3,3,151,True,-0.07663688388559042
5841,4,8,0.0,0.9084578685373853,3,3,151,False,-0.46616108979959947
5841,5,8,0.0,0.9084578685373853,3,3,151,False,1.270097921511146
5842,1,8,0.967421566101701,0.9084578685373853,1,1,154,False,2.695164051982454
5842,2,4,0.967421566101701,-0.11418529432142838,2,1,74,True,-0.7043346209423091
5842,3,7,0.967421566101701,0.6045853465832371,3,3,140,True,0.9314910224495337
5842,4,7,0.967421566101701,0.6045853465832371,3,3,140,False,1.0451085395713364
5842,5,7,0.967421566101701,0.6045853465832371,3,3,140,False,1.9170073036691844
5843,1,6,0.43072729929545744,0.3487556955170447,1,1,102,False,1.2637675744790817
5843,2,3,0.43072729929545744,-0.3487556955170447,2,1,59,True,0.867071391002835
5843,3,8,0.43072729929545744,0.9084578685373853,3,2,160,True,0.3705067569821847
5843,4,8,0.43072729929545744,0.9084578685373853,3,2,160,False,0.7420917169263069
5843,5,8,0.43072729929545744,0.9084578685373853,4,1,159,True,1.6487781513647337
5844,1,2,-0.43072729929545756,-0.6045853465832371,1,2,33,False,-0.6099287298435345
5844,2,2,-0.43072729929545756,-0.6045853465832371,1,2,33,False,-1.3941031585004735
5844,3,1,-0.43072729929545756,-0.9084578685373851,2,2,19,True,-0.5511324070552356
5844,4,1,-0.43072729929545756,-0.9084578685373851,2,2,19,False,-1.4184889661296198
5844,5,4,-0.43072729929545756,-0.11418529432142838,3,1,77,True,-2.2160768080950053
5845,1,9,0.967421566101701,1.3351777361189363,1,5,179,False,3.175202017385816
5845,2,9,0.967421566101701,1.3351777361189363,1,5,179,False,1.069887688008242
5845,3,9,0.967421566101701,1.3351777361189363,1,5,179,False,1.6678765031279053
5845,4,9,0.967421566101701,1.3351777361189363,1,5,179,False,2.6042914032876006
5845,5,9,0.967421566101701,1.3351777361189363,1,5,179,False,2.763896773624203
5846,1,3,-0.43072729929545756,-0.3487556955170447,1,4,49,False,-1.257441695143218
5846,2,3,-0.43072729929545756,-0.3487556955170447,1,4,49,False,2.2904794650804314
5846,3,3,-0.43072729929545756,-0.3487556955170447,1,4,49,False,0.4699183425473973
5846,4,3,-0.43072729929545756,-0.3487556955170447,1,4,49,False,-0.6672996643991124
5846,5,3,-0.43072729929545756,-0.3487556955170447,2,1,48,True,-2.1992024596673594
5847,1,2,-0.43072729929545756,-0.6045853465832371,1,1,27,False,-0.9613583349365394
5847,2,2,-0.43072729929545756,-0.6045853465832371,2,1,31,True,-1.856966077759859
5847,3,5,-0.43072729929545756,0.11418529432142824,3,1,87,True,-2.223205454001037
5847,4,5,-0.43072729929545756,0.11418529432142824,4,1,94,True,0.9715213748828178
5847,5,0,-0.43072729929545756,-1.335177736118937,5,1,9,True,-2.1039834232407264
5848,1,8,0.967421566101701,0.9084578685373853,1,1,161,False,3.3293531889023997
5848,2,8,0.967421566101701,0.9084578685373853,2,1,163,True,1.3465503114786808
5848,3,8,0.967421566101701,0.9084578685373853,3,1,160,True,0.3928301994525245
5848,4,7,0.967421566101701,0.6045853465832371,4,2,137,True,0.810896926284618
5848,5,7,0.967421566101701,0.6045853465832371,4,2,137,False,2.6144994128551624
5849,1,5,0.43072729929545744,0.11418529432142824,1,3,100,False,1.6122502248346062
5849,2,5,0.43072729929545744,0.11418529432142824,1,3,100,False,-0.5918960725375584
5849,3,5,0.43072729929545744,0.11418529432142824,1,3,100,False,1.3953278375294218
5849,4,9,0.43072729929545744,1.3351777361189363,2,2,179,True,2.329173458878095
5849,5,9,0.43072729929545744,1.3351777361189363,2,2,179,False,2.0577852990223158
5850,1,2,0.0,-0.6045853465832371,1,2,35,False,-1.2223324129875515
5850,2,2,0.0,-0.6045853465832371,1,2,35,False,-0.41634015227839727
5850,3,1,0.0,-0.9084578685373851,2,1,16,True,-1.7212343450508931
5850,4,8,0.0,0.9084578685373853,3,2,168,True,0.0873140865993679
5850,5,8,0.0,0.9084578685373853,3,2,168,False,1.6209383862696218
5851,1,9,0.967421566101701,1.3351777361189363,1,1,194,False,2.588906197931162
5851,2,8,0.967421566101701,0.9084578685373853,2,2,147,True,0.7981721512739204
5851,3,8,0.967421566101701,0.9084578685373853,2,2,147,False,2.737667869188171
5851,4,5,0.967421566101701,0.11418529432142824,3,1,92,True,-0.2537434617649055
5851,5,5,0.967421566101701,0.11418529432142824,4,1,100,True,1.4055382330334902
5852,1,7,0.967421566101701,0.6045853465832371,1,2,131,False,0.904951353770065
5852,2,7,0.967421566101701,0.6045853465832371,1,2,131,False,1.142850203123666
5852,3,7,0.967421566101701,0.6045853465832371,2,1,143,True,1.6177508005386552
5852,4,9,0.967421566101701,1.3351777361189363,3,2,177,True,3.530036455488312
5852,5,9,0.967421566101701,1.3351777361189363,3,2,177,False,1.205866151610629
5853,1,0,-0.43072729929545756,-1.335177736118937,1,2,6,False,-0.5044719239259603
5853,2,0,-0.43072729929545756,-1.335177736118937,1,2,6,False,-1.8490933363218882
5853,3,4,-0.43072729929545756,-0.11418529432142838,2,1,76,True,-0.9133827781241377
5853,4,1,-0.43072729929545756,-0.9084578685373851,3,1,19,True,-3.3149996401554196
5853,5,4,-0.43072729929545756,-0.11418529432142838,4,1,69,True,-0.15252086308873058
5854,1,7,0.0,0.6045853465832371,1,1,141,False,1.1043254582164608
5854,2,3,0.0,-0.3487556955170447,2,1,60,True,-1.1539901240237487
5854,3,6,0.0,0.3487556955170447,3,1,118,True,-0.2334941879107107
5854,4,2,0.0,-0.6045853465832371,4,1,42,True,-1.314380929061509
5854,5,7,0.0,0.6045853465832371,5,1,129,True,1.94251184873911
5855,1,5,0.43072729929545744,0.11418529432142824,1,1,87,False,1.1279620489580346
5855,2,8,0.43072729929545744,0.9084578685373853,2,2,158,True,1.2648395209790548
5855,3,8,0.43072729929545744,0.9084578685373853,2,2,158,False,2.1309046621070635
5855,4,8,0.43072729929545744,0.9084578685373853,3,1,152,True,2.051745231823672
5855,5,9,0.43072729929545744,1.3351777361189363,4,1,174,True,1.342966335673435
5856,1,1,0.0,-0.9084578685373851,1,1,26,False,-0.8060269325085383
5856,2,4,0.0,-0.11418529432142838,2,3,69,True,1.2908357526351548
5856,3,4,0.0,-0.11418529432142838,2,3,69,False,0.2971046268332914
5856,4,4,0.0,-0.11418529432142838,2,3,69,False,-0.8674615838308393
5856,5,0,0.0,-1.335177736118937,3,1,0,True,-1.8733949904607796
5857,1,6,0.967421566101701,0.3487556955170447,1,3,102,False,0.713193107174626
5857,2,6,0.967421566101701,0.3487556955170447,1,3,102,False,2.2415403803719753
5857,3,6,0.967421566101701,0.3487556955170447,1,3,102,False,-0.15307719874566272
5857,4,8,0.967421566101701,0.9084578685373853,2,1,153,True,1.8195987719245912
5857,5,4,0.967421566101701,-0.11418529432142838,3,1,65,True,2.4420717611597085
5858,1,7,-0.43072729929545756,0.6045853465832371,1,1,131,False,0.1489011618701689
5858,2,3,-0.43072729929545756,-0.3487556955170447,2,4,46,True,-1.5913172900905255
5858,3,3,-0.43072729929545756,-0.3487556955170447,2,4,46,False,-1.0489990071634785
5858,4,3,-0.43072729929545756,-0.3487556955170447,2,4,46,False,-0.052955847386232824
5858,5,3,-0.43072729929545756,-0.3487556955170447,2,4,46,False,0.16730260741070202
5859,1,4,0.43072729929545744,-0.11418529432142838,1,2,68,False,0.0669023328660181
5859,2,4,0.43072729929545744,-0.11418529432142838,1,2,68,False,-0.22314393518126108
5859,3,5,0.43072729929545744,0.11418529432142824,2,2,84,True,0.9870742941058541
5859,4,5,0.43072729929545744,0.11418529432142824,2,2,84,False,-1.2349642387357629
5859,5,5,0.43072729929545744,0.11418529432142824,3,1,90,True,1.0475305714456835
5860,1,2,0.0,-0.6045853465832371,1,5,39,False,-2.224098957311401
